reference,longitude,latitude,timestamp,probability of failure,time of day
asset_350,-73.98673743,40.76710768,10/27/12 0:00,6.97e-06,midnight
asset_351,-73.97891781,40.7316202,10/27/12 0:00,6.92e-07,midnight
asset_352,-73.98984677,40.72481013,10/27/12 0:00,8.76e-06,midnight
asset_353,-73.93188969,40.86377662,10/27/12 0:00,1.88e-05,midnight
asset_354,-73.96102818,40.77538448,10/27/12 0:00,3.65e-05,midnight
asset_355,-73.99727895,40.74499468,10/27/12 0:00,0.0013392979999999998,midnight
asset_356,-73.98600815,40.7510532,10/27/12 0:00,1.07e-05,midnight
asset_357,-73.95790522,40.76110958,10/27/12 0:00,8.8e-07,midnight
asset_358,-73.99431094,40.76968005,10/27/12 0:00,9.300000000000001e-05,midnight
asset_359,-73.97133945,40.76632568,10/27/12 0:00,0.000791558,midnight
asset_360,-73.95657615,40.78024083,10/27/12 0:00,1.59e-06,midnight
asset_361,-73.99236169,40.77499882,10/27/12 0:00,5.29e-06,midnight
asset_362,-74.00090546,40.72094818,10/27/12 0:00,7.900000000000001e-05,midnight
asset_363,-74.02253320000001,40.68560571,10/27/12 0:00,0.000144132,midnight
asset_364,-73.99502666,40.76646976,10/27/12 0:00,7.18e-06,midnight
asset_365,-73.97986427,40.73935298,10/27/12 0:00,0.00010198,midnight
asset_366,-73.95412433,40.81078923,10/27/12 0:00,2.6300000000000002e-05,midnight
asset_367,-73.98321005,40.72208394,10/27/12 0:00,7.87e-06,midnight
asset_368,-74.00791042,40.75225484,10/27/12 0:00,4.35e-05,midnight
asset_369,-73.91481119,40.79260806,10/27/12 0:00,2.9999999999999997e-05,midnight
asset_370,-73.9523874,40.80661942,10/27/12 0:00,0.001935871,midnight
asset_371,-73.95664542,40.77646735,10/27/12 0:00,8.73e-05,midnight
asset_372,-73.99171689,40.73733531,10/27/12 0:00,0.000358692,midnight
asset_373,-73.94333739,40.76796611,10/27/12 0:00,8.98e-05,midnight
asset_374,-74.00770637,40.71272238,10/27/12 0:00,3.66e-05,midnight
asset_375,-73.92470437,40.7893963,10/27/12 0:00,0.000256479,midnight
asset_376,-73.97701601,40.75140535,10/27/12 0:00,0.000212589,midnight
asset_377,-73.92711724,40.79724652,10/27/12 0:00,0.0006324740000000001,midnight
asset_378,-73.96619795,40.79357615,10/27/12 0:00,0.00045496,midnight
asset_379,-73.97428822,40.75371518,10/27/12 0:00,8.61e-06,midnight
asset_380,-73.95236298,40.791556899999996,10/27/12 0:00,8.34e-06,midnight
asset_381,-74.00603789,40.72984216,10/27/12 0:00,0.00010898,midnight
asset_382,-73.99157275,40.71830267,10/27/12 0:00,0.00044297,midnight
asset_383,-73.93649635,40.79822015,10/27/12 0:00,2.3e-05,midnight
asset_384,-73.97923382,40.71383155,10/27/12 0:00,0.00011344,midnight
asset_385,-74.01841695,40.69128094,10/27/12 0:00,0.000262601,midnight
asset_386,-73.98805988,40.77308794,10/27/12 0:00,0.000304951,midnight
asset_387,-73.965423,40.77097676,10/27/12 0:00,0.000124179,midnight
asset_388,-73.94567137,40.80644534,10/27/12 0:00,0.00029617099999999997,midnight
asset_389,-73.98752391,40.74659657,10/27/12 0:00,0.000112706,midnight
asset_390,-73.93501828,40.84901062,10/27/12 0:00,2.3899999999999998e-05,midnight
asset_391,-73.99228231,40.72151224,10/27/12 0:00,1.3699999999999998e-05,midnight
asset_392,-73.97560148,40.72926287,10/27/12 0:00,4.46e-06,midnight
asset_393,-73.93143487,40.86806587,10/27/12 0:00,8.84e-06,midnight
asset_394,-73.94065832,40.77145911,10/27/12 0:00,0.000137496,midnight
asset_395,-73.94746172,40.80913573,10/27/12 0:00,0.002029341,midnight
asset_396,-73.93320471,40.79394635,10/27/12 0:00,1.65e-05,midnight
asset_397,-73.94597096,40.84219993,10/27/12 0:00,0.00010187299999999999,midnight
asset_398,-74.00114103,40.760326299999996,10/27/12 0:00,0.000219384,midnight
asset_399,-73.93546256,40.8122719,10/27/12 0:00,8.62e-06,midnight
asset_400,-73.95618362,40.78330158,10/27/12 0:00,7.63e-05,midnight
asset_401,-73.96834812,40.80599038,10/27/12 0:00,5.94e-06,midnight
asset_402,-73.92697254,40.85655093,10/27/12 0:00,0.009408579,midnight
asset_403,-73.94510699,40.84788273,10/27/12 0:00,0.00093617,midnight
asset_404,-73.95144795,40.80914381,10/27/12 0:00,6.35e-05,midnight
asset_405,-73.92889755,40.86514423,10/27/12 0:00,1.91e-06,midnight
asset_406,-73.96937238,40.75605493,10/27/12 0:00,0.005308696,midnight
asset_407,-73.96770897,40.80958251,10/27/12 0:00,6.0299999999999995e-05,midnight
asset_408,-73.99412728,40.75290996,10/27/12 0:00,2.9e-07,midnight
asset_409,-74.01629379,40.71499474,10/27/12 0:00,0.041772906,midnight
asset_410,-73.98724337,40.72231311,10/27/12 0:00,5.85e-06,midnight
asset_411,-73.99232797,40.70984307,10/27/12 0:00,1.18e-05,midnight
asset_412,-73.97261487,40.74375349,10/27/12 0:00,0.0005635519999999999,midnight
asset_413,-73.94302296,40.77549426,10/27/12 0:00,3.28e-05,midnight
asset_414,-74.00164008,40.72443872,10/27/12 0:00,1.3800000000000002e-05,midnight
asset_415,-73.94485279,40.76886470000001,10/27/12 0:00,2.03e-06,midnight
asset_416,-73.94125103,40.82068191,10/27/12 0:00,0.000104622,midnight
asset_417,-73.93974581,40.79387982,10/27/12 0:00,0.000329185,midnight
asset_418,-73.97685515,40.77698031,10/27/12 0:00,0.002352721,midnight
asset_419,-73.9491676,40.80818834,10/27/12 0:00,2.94e-05,midnight
asset_420,-73.96524735,40.79886619,10/27/12 0:00,0.000343215,midnight
asset_421,-73.95829222,40.81790823,10/27/12 0:00,0.062080650999999994,midnight
asset_422,-73.96270843,40.75545935,10/27/12 0:00,6.67e-07,midnight
asset_423,-73.96984281,40.80559470000001,10/27/12 0:00,3.96e-07,midnight
asset_424,-73.94933627,40.81545609,10/27/12 0:00,4.8599999999999995e-05,midnight
asset_425,-73.99660508,40.73925032,10/27/12 0:00,0.001270783,midnight
asset_426,-73.9503159,40.81755943,10/27/12 0:00,1.34e-05,midnight
asset_427,-73.94970409,40.77556623,10/27/12 0:00,0.000223453,midnight
asset_428,-73.98429656,40.71195351,10/27/12 0:00,3.16e-06,midnight
asset_429,-73.92508761,40.79616924,10/27/12 0:00,0.000126075,midnight
asset_430,-73.96512159999999,40.77090973,10/27/12 0:00,0.00036421,midnight
asset_431,-73.94978499,40.79321412,10/27/12 0:00,9.19e-06,midnight
asset_432,-73.94588069,40.77461687,10/27/12 0:00,3.6299999999999995e-07,midnight
asset_433,-73.92866975,40.86278915,10/27/12 0:00,5.59e-05,midnight
asset_434,-73.96931262,40.76732156,10/27/12 0:00,0.00026246799999999997,midnight
asset_435,-73.99603993,40.72436909,10/27/12 0:00,9.51e-06,midnight
asset_436,-73.97159455,40.80456833,10/27/12 0:00,0.010199882,midnight
asset_437,-73.95587857,40.80081693,10/27/12 0:00,0.000539186,midnight
asset_438,-73.96527673,40.7575208,10/27/12 0:00,0.0037344709999999996,midnight
asset_439,-73.95580122,40.77682811,10/27/12 0:00,0.000182002,midnight
asset_440,-73.96965193,40.79519488,10/27/12 0:00,1.0300000000000001e-05,midnight
asset_441,-73.95113417,40.78480189,10/27/12 0:00,2.9e-06,midnight
asset_442,-73.98223243,40.70997513,10/27/12 0:00,5.45e-07,midnight
asset_443,-73.94930287,40.77888375,10/27/12 0:00,7.64e-05,midnight
asset_444,-73.98846767,40.74080462,10/27/12 0:00,0.004399122,midnight
asset_445,-73.95696209,40.819967299999995,10/27/12 0:00,4.52e-06,midnight
asset_446,-74.00368566,40.70855026,10/27/12 0:00,0.00763541,midnight
asset_447,-73.97300389,40.72902849,10/27/12 0:00,3.01e-05,midnight
asset_448,-73.98357206,40.781814000000004,10/27/12 0:00,3.71e-05,midnight
asset_449,-74.00253412,40.73353102,10/27/12 0:00,5.15e-05,midnight
asset_450,-73.94814072,40.83244737,10/27/12 0:00,3.66e-07,midnight
asset_451,-73.99088049,40.77102328,10/27/12 0:00,8.96e-06,midnight
asset_452,-73.96328485,40.80472985,10/27/12 0:00,3.6700000000000004e-07,midnight
asset_453,-73.95524025,40.81987219,10/27/12 0:00,8.46e-05,midnight
asset_454,-73.98894815,40.75715694,10/27/12 0:00,7.670000000000001e-05,midnight
asset_455,-73.98631192,40.71216475,10/27/12 0:00,4.9e-05,midnight
asset_456,-73.97592077,40.72221088,10/27/12 0:00,0.00027016,midnight
asset_457,-74.02478164,40.68591525,10/27/12 0:00,0.000149159,midnight
asset_458,-73.97127253,40.75321215,10/27/12 0:00,1.95e-05,midnight
asset_459,-73.98706562,40.73894227,10/27/12 0:00,0.000594811,midnight
asset_460,-73.97732165,40.74055423,10/27/12 0:00,2.25e-05,midnight
asset_461,-73.97369232,40.79246897,10/27/12 0:00,2.68e-05,midnight
asset_462,-73.96063486,40.81564395,10/27/12 0:00,0.00019909299999999999,midnight
asset_463,-74.00788493,40.72939178,10/27/12 0:00,6.25e-05,midnight
asset_464,-73.99847809,40.74925846,10/27/12 0:00,6.15e-05,midnight
asset_465,-73.9514503,40.77692736,10/27/12 0:00,0.000168882,midnight
asset_466,-73.97223112,40.78221863,10/27/12 0:00,0.00037050099999999997,midnight
asset_467,-73.95211755,40.77728416,10/27/12 0:00,6.93e-06,midnight
asset_468,-73.98702513,40.75675158,10/27/12 0:00,3.87e-06,midnight
asset_469,-73.92393031,40.86301499,10/27/12 0:00,2.0300000000000002e-05,midnight
asset_470,-73.94483118,40.79484893,10/27/12 0:00,1.57e-06,midnight
asset_471,-73.99197091,40.74137875,10/27/12 0:00,7.219999999999999e-05,midnight
asset_472,-73.99363439,40.74082923,10/27/12 0:00,0.000149786,midnight
asset_473,-73.93858039,40.83178003,10/27/12 0:00,0.00037508400000000003,midnight
asset_474,-73.93356506,40.798719,10/27/12 0:00,2.14e-05,midnight
asset_475,-73.97978003,40.72393469,10/27/12 0:00,7.929999999999999e-05,midnight
asset_476,-73.9744115,40.72193929,10/27/12 0:00,0.00010317200000000001,midnight
asset_477,-73.97870889,40.73350232,10/27/12 0:00,2.98e-05,midnight
asset_478,-73.98032901,40.75266526,10/27/12 0:00,3.16e-05,midnight
asset_479,-73.9652583,40.758108299999996,10/27/12 0:00,2.2800000000000002e-05,midnight
asset_480,-73.94705359999999,40.814946,10/27/12 0:00,1.73e-05,midnight
asset_481,-73.95354836,40.79933329,10/27/12 0:00,0.000180797,midnight
asset_482,-73.96267365,40.77556378,10/27/12 0:00,4.23e-06,midnight
asset_483,-73.96375774,40.77048603,10/27/12 0:00,1.47e-05,midnight
asset_484,-73.99012712,40.74989023,10/27/12 0:00,7.33e-06,midnight
asset_485,-74.02252179999999,40.68527858,10/27/12 0:00,0.000149397,midnight
asset_486,-73.98396072,40.73411907,10/27/12 0:00,1.83e-05,midnight
asset_487,-73.97190612,40.76159028,10/27/12 0:00,2.45e-05,midnight
asset_488,-73.9760292,40.73611489,10/27/12 0:00,0.000123423,midnight
asset_489,-73.95442113,40.76240679,10/27/12 0:00,3.21e-05,midnight
asset_490,-73.98652595,40.74058397,10/27/12 0:00,2.7899999999999997e-05,midnight
asset_491,-74.01786407,40.69012256,10/27/12 0:00,0.000129529,midnight
asset_492,-73.98281490000001,40.76736172,10/27/12 0:00,8.31e-05,midnight
asset_493,-74.00591783,40.71714505,10/27/12 0:00,1.07e-05,midnight
asset_494,-73.94524966,40.81926914,10/27/12 0:00,1.4099999999999999e-05,midnight
asset_495,-73.99306024,40.74690579,10/27/12 0:00,0.000213141,midnight
asset_496,-73.98967938,40.72272516,10/27/12 0:00,2.1899999999999997e-05,midnight
asset_497,-73.99270975,40.73374786,10/27/12 0:00,2.26e-05,midnight
asset_498,-73.9885643,40.73635508,10/27/12 0:00,2.08e-05,midnight
asset_499,-73.96735724,40.76205612,10/27/12 0:00,1.91e-05,midnight
asset_500,-73.95127389,40.81552107,10/27/12 0:00,2.71e-05,midnight
asset_501,-73.96666577,40.80365214,10/27/12 0:00,0.00011921200000000001,midnight
asset_502,-73.921847,40.79265966,10/27/12 0:00,1.57e-05,midnight
asset_503,-73.99372846,40.71540001,10/27/12 0:00,3.34e-05,midnight
asset_504,-74.00426705,40.71679782,10/27/12 0:00,1.7100000000000002e-05,midnight
asset_505,-73.93402462,40.85573028,10/27/12 0:00,4.41e-05,midnight
asset_506,-73.94643085,40.77591644,10/27/12 0:00,1.31e-05,midnight
asset_507,-73.99342296,40.73118473,10/27/12 0:00,2.05e-05,midnight
asset_508,-74.00618492,40.71486292,10/27/12 0:00,2.54e-05,midnight
asset_509,-73.93003506,40.79998034,10/27/12 0:00,1.06e-05,midnight
asset_510,-73.98129399,40.76045286,10/27/12 0:00,1.51e-05,midnight
asset_511,-73.96033662,40.7687217,10/27/12 0:00,5.8899999999999995e-05,midnight
asset_512,-73.94757573,40.77880137,10/27/12 0:00,2.09e-05,midnight
asset_513,-73.99898381,40.75287618,10/27/12 0:00,0.000295302,midnight
asset_514,-73.97698667,40.75490075,10/27/12 0:00,0.000239179,midnight
asset_515,-73.94501399,40.79570352,10/27/12 0:00,6.19e-05,midnight
asset_516,-73.99563434,40.72154031,10/27/12 0:00,1.77e-05,midnight
asset_517,-73.99853062,40.74570308,10/27/12 0:00,1.42e-05,midnight
asset_518,-73.97088282,40.80517064,10/27/12 0:00,0.00018695299999999998,midnight
asset_519,-73.94087427,40.8384175,10/27/12 0:00,4.74e-05,midnight
asset_520,-73.93452121,40.85261628,10/27/12 0:00,1.4099999999999999e-05,midnight
asset_521,-74.00121789,40.71854176,10/27/12 0:00,3.11e-05,midnight
asset_522,-73.97331092,40.72719316,10/27/12 0:00,0.000124351,midnight
asset_523,-73.98236567,40.77535767,10/27/12 0:00,0.000518173,midnight
asset_524,-73.95986252,40.76317214,10/27/12 0:00,1.7100000000000002e-05,midnight
asset_525,-73.96146943,40.75988319,10/27/12 0:00,2.08e-05,midnight
asset_526,-73.95890742,40.76675469,10/27/12 0:00,6.6e-05,midnight
asset_527,-73.99448054,40.75596756,10/27/12 0:00,6.620000000000001e-05,midnight
asset_528,-73.95296392,40.76929739,10/27/12 0:00,2.02e-05,midnight
asset_529,-73.95884936,40.80509757,10/27/12 0:00,3.72e-05,midnight
asset_530,-74.01484283,40.71647677,10/27/12 0:00,2.48e-05,midnight
asset_531,-73.98039919,40.71775115,10/27/12 0:00,2.1e-05,midnight
asset_532,-73.97160795,40.79605389,10/27/12 0:00,9.73e-05,midnight
asset_533,-73.97729914,40.74475079,10/27/12 0:00,1.4400000000000001e-05,midnight
asset_534,-73.97856466,40.76634565,10/27/12 0:00,5.28e-06,midnight
asset_535,-73.93928519,40.79264856,10/27/12 0:00,5.04e-05,midnight
asset_536,-73.92432317,40.86944907,10/27/12 0:00,0.0006951510000000001,midnight
asset_537,-74.0056966,40.72414119,10/27/12 0:00,1.24e-05,midnight
asset_538,-73.93152177,40.86222177,10/27/12 0:00,3.5e-05,midnight
asset_539,-73.95562642,40.7786638,10/27/12 0:00,1.15e-05,midnight
asset_540,-73.97036708,40.78600133,10/27/12 0:00,0.002204777,midnight
asset_541,-73.96568228,40.76963575,10/27/12 0:00,7.76e-06,midnight
asset_542,-73.96839253,40.801620899999996,10/27/12 0:00,8.01e-06,midnight
asset_543,-73.95367012,40.8200787,10/27/12 0:00,6.07e-06,midnight
asset_544,-73.92249223,40.79085042,10/27/12 0:00,7.05e-06,midnight
asset_545,-74.00235557,40.75547992,10/27/12 0:00,2.8899999999999998e-05,midnight
asset_546,-73.92589309,40.79554452,10/27/12 0:00,7.74e-06,midnight
asset_547,-73.95784195,40.81039569,10/27/12 0:00,6.99e-06,midnight
asset_548,-73.94699633,40.78590772,10/27/12 0:00,6.91e-06,midnight
asset_549,-73.93935997,40.84624931,10/27/12 0:00,5.8099999999999996e-05,midnight
asset_550,-73.92410993,40.86885697,10/27/12 0:00,4.66e-05,midnight
asset_551,-73.95455186,40.82165363,10/27/12 0:00,6.36e-05,midnight
asset_552,-73.98886807,40.75346205,10/27/12 0:00,1.64e-05,midnight
asset_553,-73.98561024,40.78003027,10/27/12 0:00,0.010656912,midnight
asset_554,-73.95532008,40.82286037,10/27/12 0:00,0.000237877,midnight
asset_555,-73.95228666,40.80208147,10/27/12 0:00,2.58e-05,midnight
asset_556,-73.95183779,40.78535847,10/27/12 0:00,5.68e-05,midnight
asset_557,-73.98911119,40.74771799,10/27/12 0:00,1.1599999999999999e-05,midnight
asset_558,-74.00789369,40.74024159,10/27/12 0:00,1.57e-05,midnight
asset_559,-73.91751721,40.86605155,10/27/12 0:00,1.26e-05,midnight
asset_560,-74.00110531,40.74294186,10/27/12 0:00,2.8999999999999997e-05,midnight
asset_561,-73.92848617,40.86719423,10/27/12 0:00,1.2e-05,midnight
asset_562,-73.95609218,40.7654699,10/27/12 0:00,1.1599999999999999e-05,midnight
asset_563,-73.9501482,40.8112902,10/27/12 0:00,1.3800000000000002e-05,midnight
asset_564,-73.94417578,40.80824852,10/27/12 0:00,1.25e-05,midnight
asset_565,-73.94434159,40.78758486,10/27/12 0:00,3.07e-05,midnight
asset_566,-73.93639338,40.84868683,10/27/12 0:00,1.4400000000000001e-05,midnight
asset_567,-73.94757236,40.77094738,10/27/12 0:00,0.000618568,midnight
asset_568,-74.01592733,40.70472113,10/27/12 0:00,1.91e-05,midnight
asset_569,-73.94825387,40.80151454,10/27/12 0:00,1.32e-05,midnight
asset_570,-73.92969547,40.80093387,10/27/12 0:00,1.36e-05,midnight
asset_571,-73.92070522,40.86464336,10/27/12 0:00,1.25e-05,midnight
asset_572,-73.98499143,40.77485821,10/27/12 0:00,1.29e-05,midnight
asset_573,-74.01536023,40.70631411,10/27/12 0:00,2.27e-05,midnight
asset_574,-73.98655613,40.72192277,10/27/12 0:00,2.2899999999999998e-05,midnight
asset_575,-73.98580663,40.75747247,10/27/12 0:00,0.00044425599999999997,midnight
asset_576,-73.99072856,40.75323964,10/27/12 0:00,0.000162685,midnight
asset_577,-73.9802423,40.73803295,10/27/12 0:00,6.03e-07,midnight
asset_578,-73.9696652,40.75797849,10/27/12 0:00,6.27e-06,midnight
asset_579,-73.95612198,40.77356362,10/27/12 0:00,7.57e-06,midnight
asset_580,-73.96597406,40.7552295,10/27/12 0:00,0.000498959,midnight
asset_581,-73.94872596,40.76322952,10/27/12 0:00,8.62e-06,midnight
asset_582,-74.00472924,40.72304428,10/27/12 0:00,9.37e-05,midnight
asset_583,-73.9226875,40.87554468,10/27/12 0:00,8.07e-06,midnight
asset_584,-73.98722706,40.75677671,10/27/12 0:00,0.002251726,midnight
asset_585,-73.93549753,40.81118255,10/27/12 0:00,1.76e-05,midnight
asset_586,-73.98439629,40.76508978,10/27/12 0:00,6.15e-05,midnight
asset_587,-73.9580036,40.77345016,10/27/12 0:00,0.00033289800000000004,midnight
asset_588,-73.95999989,40.80840828,10/27/12 0:00,1.42e-05,midnight
asset_589,-73.94404967,40.8512334,10/27/12 0:00,4.35e-05,midnight
asset_590,-73.94515728,40.81093191,10/27/12 0:00,1.31e-05,midnight
asset_591,-73.94175126,40.77072098,10/27/12 0:00,7.2e-05,midnight
asset_592,-73.98707158,40.77279,10/27/12 0:00,1.7199999999999998e-05,midnight
asset_593,-73.98485392,40.78465996,10/27/12 0:00,0.000215464,midnight
asset_594,-73.96632598,40.8118948,10/27/12 0:00,1.74e-05,midnight
asset_595,-73.95565285,40.82202106,10/27/12 0:00,1.95e-06,midnight
asset_596,-73.93003599,40.8008382,10/27/12 0:00,0.000156163,midnight
asset_597,-73.98619061,40.74257549,10/27/12 0:00,8.16e-06,midnight
asset_598,-73.96325012,40.76343899,10/27/12 0:00,0.003154884,midnight
asset_599,-73.99548138,40.76496494,10/27/12 0:00,3.1e-05,midnight
asset_600,-73.98076948,40.746208700000004,10/27/12 0:00,6.42e-05,midnight
asset_601,-74.01595079999998,40.68983816,10/27/12 0:00,0.001208087,midnight
asset_602,-73.95199772,40.81437894,10/27/12 0:00,0.000154892,midnight
asset_603,-73.98634036,40.735710499999996,10/27/12 0:00,4.1200000000000005e-05,midnight
asset_604,-73.97479144,40.75161543,10/27/12 0:00,2.9999999999999997e-05,midnight
asset_605,-73.97784277,40.7426741,10/27/12 0:00,0.000466944,midnight
asset_606,-73.91731505,40.79351938,10/27/12 0:00,5.379999999999999e-05,midnight
asset_607,-73.93855475,40.7900061,10/27/12 0:00,2.17e-05,midnight
asset_608,-73.96019509,40.76869481,10/27/12 0:00,5.2000000000000004e-05,midnight
asset_609,-73.98612407,40.74809121,10/27/12 0:00,1.4099999999999999e-05,midnight
asset_610,-74.01890637,40.69169235,10/27/12 0:00,2.23e-05,midnight
asset_611,-73.98428106,40.74339442,10/27/12 0:00,1.05e-05,midnight
asset_612,-73.96029217,40.77312566,10/27/12 0:00,1.6899999999999997e-05,midnight
asset_613,-73.96197828,40.81361982,10/27/12 0:00,4.8100000000000004e-05,midnight
asset_614,-73.94464687,40.79804672,10/27/12 0:00,1.58e-06,midnight
asset_615,-74.00309599,40.74090802,10/27/12 0:00,4.7e-05,midnight
asset_616,-73.98778107,40.751024799999996,10/27/12 0:00,9.68e-06,midnight
asset_617,-73.95383894,40.82567386,10/27/12 0:00,8.39e-07,midnight
asset_618,-73.97918548,40.780666499999995,10/27/12 0:00,1.23e-05,midnight
asset_619,-73.95472197,40.78090017,10/27/12 0:00,6.620000000000001e-05,midnight
asset_620,-73.99359083,40.76157316,10/27/12 0:00,0.001545581,midnight
asset_621,-73.95973692,40.76190097,10/27/12 0:00,8.37e-05,midnight
asset_622,-73.94941112,40.81868839,10/27/12 0:00,1.49e-05,midnight
asset_623,-73.9743722,40.73492439,10/27/12 0:00,2.27e-05,midnight
asset_624,-73.98833222,40.74656024,10/27/12 0:00,1.83e-05,midnight
asset_625,-73.98217506,40.72649568,10/27/12 0:00,2.7399999999999995e-05,midnight
asset_626,-73.93885053,40.82737017,10/27/12 0:00,1.27e-05,midnight
asset_627,-73.95716188,40.78397587,10/27/12 0:00,7.04e-05,midnight
asset_628,-73.93323039,40.79502126,10/27/12 0:00,0.000130596,midnight
asset_629,-73.9385032,40.7906444,10/27/12 0:00,0.000784748,midnight
asset_630,-73.97063018,40.74465204,10/27/12 0:00,7.6e-05,midnight
asset_631,-73.97577568,40.79003285,10/27/12 0:00,2.2800000000000002e-05,midnight
